most_current_software_update,synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,total_training_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,calories_burned_per_week_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__Germany,hot_enc__India,hot_enc__UK,hot_enc__USA,hot_enc__UnknownLand,hot_enc__Berlin,hot_enc__Birmingham,hot_enc__Brisbane,hot_enc__Chicago,hot_enc__Delhi,hot_enc__Hamburg,hot_enc__London,hot_enc__Los Angeles,hot_enc__Manchester,hot_enc__Melbourne,hot_enc__Mumbai,hot_enc__Munich,hot_enc__New York,hot_enc__Sydney,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White
2024-03-06,1.0,0.0,-0.2104283942479247,0.5429509696730099,-0.6371099556886728,-0.5967051923275938,-0.6038375829253051,0.5421305628087951,0.22925654268368129,-0.7506726909832744,0.041789297816453665,0.6229257232100877,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2024-05-22,1.0,1.0,0.041789297816453665,-1.1107716166367858,0.13643538705800048,1.427868878991932,0.42849237615176794,-0.237654309440436,-0.5687319271969261,0.4790335794737045,0.5729675484954635,1.8339146358159146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-12-13,1.0,1.0,-0.5244005127080409,0.9252445598541502,0.673301608531453,1.1253888667317087,1.170191402537332,1.8265519802772132,-1.8315195908876065,1.126924694757632,5.19933758270342,-0.7835003753897741,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2024-06-06,1.0,0.0,0.2918904697739106,2.0881799060072392,-0.1284338524168826,0.9408031689569528,0.9705715474526833,0.36134552778499923,-0.3250379437035849,0.9555841188718807,-5.199337582605575,0.6229257232100877,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-09-27,1.0,1.0,-0.9674215661017012,-5.199337582605575,1.8205355064188722,-0.5914404384596158,0.6744897501960817,1.2987297307002588,-0.887772621747828,0.0,-5.199337582605575,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024-03-14,1.0,0.0,0.7835003753897741,-0.7764217611479277,-0.9957713010445479,0.2591484330186827,-1.0058963986992453,-0.9638434193833795,0.7330513782975779,-1.1306145049056582,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2024-10-03,1.0,0.0,0.5244005127080407,1.3354101019504627,-1.6136474353878172,1.2837867982331348,0.13240157791879942,-0.1700485720081097,0.2552005158560774,0.18260984399516694,-0.47704042848944356,1.2815515655446004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-04,1.0,1.0,-0.12566134685507402,-0.8730997766188401,-0.4296939790319861,0.06235988097321465,-0.682277049152332,0.5232932202940066,-0.8662679888872444,-0.7320687775149087,-5.199337582605575,-0.38532046640756773,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-02-27,1.0,0.0,5.19933758270342,1.5248063767703228,0.3671279972699203,-0.19553460918372872,0.6388265416402878,-2.219331442335502,0.0,0.6777711174062291,5.19933758270342,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2024-06-23,1.0,1.0,-1.2815515655446004,-5.199337582605575,-0.04776345509711993,0.8959606235307025,-0.022789502280392185,0.21042839424792428,-0.3825056136156301,0.07381111388204796,-0.47704042848944356,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-13,1.0,0.0,0.9674215661017012,-0.9473150563570555,0.18441483976492382,0.28829060243198407,-0.0658782618945229,-1.1840699417179317,0.8786541239295176,-0.1839585692181687,0.5729675484954635,0.3853204664075674,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2024-06-19,1.0,0.0,-0.3406948270877956,-0.43612629776462264,-1.8311744445727685,-0.8148214745901337,-1.9218214797882989,0.24747902570193195,-0.0422078182833356,-1.833158280612457,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2024-05-22,1.0,0.0,0.8416212335729143,-0.20654702441883474,0.1410411579517712,0.9990394707978056,0.45241772587309453,-1.0263078588894146,0.6518801469779847,0.4713250643533421,5.19933758270342,-5.199337582605575,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2023-11-21,1.0,1.0,0.7835003753897741,-0.5131546622659513,0.9018946931273164,-1.6129240645144571,-0.007595916300618517,-0.6663115768073549,1.3014321490125558,0.1073781273204786,-0.47704042848944356,-0.7835003753897741,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-08-12,0.0,0.0,0.3406948270877954,-0.04982116466388359,-0.43961268167411044,-0.6590012443550222,-0.72773210568108,-0.09742200430030447,0.5915209405535954,-0.7972422982294703,0.5729675484954635,-0.38532046640756773,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-19,1.0,1.0,-0.8416212335729142,1.2027497624686598,0.434408294026353,0.8184360529136835,0.968852184065107,1.1609992564268754,-1.3350064685844503,0.9699467023014456,-0.47704042848944356,-0.38532046640756773,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2024-10-21,1.0,1.0,-0.5244005127080409,0.7446843123008045,0.06619544621058254,-0.33471797886632465,0.11051620356204181,0.8089152038906088,-0.6782407680102677,0.1870095899964972,0.5729675484954635,0.6229257232100877,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-03-24,1.0,0.0,1.2815515655446004,-0.8268301591857881,-0.7310530133010628,0.5354948869152448,-0.6006776931490349,-1.238000838507801,1.5567638261207764,-0.5845358497861873,-5.199337582605575,-0.08365173390712909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2024-08-15,1.0,1.0,1.5010859460440247,0.7076435087528792,1.8687846853048327,0.17319265100642342,1.4328804866482248,-0.9360164738353536,1.1495993782403602,1.449355452246617,0.5729675484954635,-0.7835003753897741,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-02-16,1.0,1.0,-0.3406948270877956,1.8536230787385146,0.673301608531453,-0.3109273449187296,0.9045678311817279,0.344560167105945,-1.1655780562618563,1.004045607357045,5.19933758270342,0.9027347916438648,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-24,1.0,0.0,-0.08365173390712909,-0.5729675484954635,-0.6135914129493434,-0.6850518199583719,-1.1085579968575523,-0.11252874393223587,0.3667040969036657,-1.137664536017387,0.041789297816453665,-0.08365173390712909,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2023-11-26,0.0,0.0,0.5244005127080407,-1.2787496723355545,-0.09680152539047543,-0.7277327065875301,-0.868913036264966,-0.7188594745700196,0.9046727783924198,-0.9608730186819266,0.5729675484954635,-0.38532046640756773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2024-02-05,1.0,1.0,-0.43072729929545756,-0.9054682151499918,1.361784317142154,0.0,2.3774533772607462,1.3259315079660963,-2.284500019984601,2.54175816492085,-0.47704042848944356,1.2815515655446004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-09-20,1.0,1.0,0.8416212335729143,-0.1833218965723392,0.7116587622597539,-1.233782530917419,0.03418795339197485,-1.013635597572928,1.099105711549539,0.08231190997066445,-0.47704042848944356,1.8339146358159146,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-12-12,1.0,0.0,0.6229257232100877,1.3061596897586063,-1.331236785124966,-0.48064443211649593,-0.6744024852910804,-0.7178304679164866,0.8571965475451828,-0.6906185505879714,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2024-12-24,1.0,0.0,0.5729675484954632,0.1816782443963539,-0.28468164829662773,0.5354948869152448,0.09203948695911703,-0.6495307949521569,0.5094569765910475,0.10715381355420901,0.041789297816453665,-0.08365173390712909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
2024-07-31,1.0,1.0,0.23899287047892498,0.9943798244399458,0.05224518037594049,-0.1504580101334553,0.24668732766187795,-0.45237458108416956,-0.33236695410454364,0.3690605970478235,0.5729675484954635,1.2815515655446004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
2024-08-06,1.0,1.0,-1.8339146358159146,-0.5075560690656843,-0.4766442363504642,-0.33471797886632465,-0.7801045452114573,1.2740728067069615,0.10467521162616787,-0.706686928824674,0.041789297816453665,-0.7835003753897741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2023-10-21,0.0,0.0,0.3406948270877954,-0.3146826603024133,-0.1900324943838446,-0.4104423551275309,-0.4606611873170013,-0.35354305814691006,0.071093015179594,-0.6055784027235165,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2024-11-05,1.0,0.0,-0.6229257232100878,-0.5589578655042562,0.0,-0.6384789261130505,0.2638546885743326,0.9412543044257109,-0.7474998310356423,0.2204891826689882,5.19933758270342,0.16789400478810546,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2024-09-19,1.0,0.0,1.1107716166367858,-0.3146826603024133,0.3727316484460314,-0.48787126994241486,-0.04305641147555158,-1.4769797245392282,1.6184700644682652,0.09443249135006611,-0.47704042848944356,-0.08365173390712909,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2024-12-04,1.0,1.0,-0.43072729929545756,0.3691623502808033,0.0,0.780740198273724,1.4503961181242795,1.7368547697822676,-1.6047327488795828,1.5116644786388629,-0.47704042848944356,1.2815515655446004,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-08-01,1.0,1.0,0.23899287047892498,0.0,1.4130257953787544,-0.23048205508756545,2.3920742535286075,0.10976091112802347,-0.5559030200773202,2.3544202490208317,-0.47704042848944356,0.16789400478810546,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-31,1.0,1.0,0.9674215661017012,-0.3987385354804203,1.0032135245899247,1.0239497986169293,1.0127338338642131,-1.0088047775510893,0.5983596246889079,1.0701440447468868,-5.199337582605575,1.2815515655446004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2024-11-04,1.0,1.0,1.644853626951472,-0.47428860297245296,0.4510467328612697,0.7277001968676878,0.47726090332029947,-1.4633238509388211,1.59014946133394,0.5343613238093972,0.041789297816453665,-0.08365173390712909,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2024-11-01,1.0,1.0,-0.2104283942479247,1.2601652491170792,0.8711287183738993,0.12351598905896087,1.0020262718294322,1.9075077291316587,-0.4842853639274308,0.9786362375575552,-0.47704042848944356,1.2815515655446004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2024-06-07,1.0,0.0,0.16789400478810546,0.8648943586852824,0.7319577214239462,-0.3853204664075676,0.6211140747910571,0.6672170061458002,0.35371583303311155,0.6538770919521624,5.19933758270342,1.2815515655446004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2024-07-02,1.0,0.0,0.3406948270877954,0.6292786187210769,0.37460212739982773,0.0,1.4586324895378806,0.1936852542976658,-1.7448941866960583,1.4761631464651064,-0.47704042848944356,-0.38532046640756773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,1.0,0.0,1.644853626951472,0.2521626688370623,0.3933804509207978,1.9019280722946594,1.1322637584132305,-1.4979951741686017,1.3438798139250692,1.1964180988588091,-5.199337582605575,0.16789400478810546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2024-05-24,1.0,0.0,0.16789400478810546,-1.4387866834733707,-0.10733331467663097,-0.6693668848067282,-0.8985020786031954,0.08799882530669093,0.07350722162413606,-0.7775432947678458,0.5729675484954635,-5.199337582605575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-03-01,0.0,0.0,0.08365173390712909,-1.190561064849174,0.565739215984736,-1.248639434436678,-0.4300417169244184,0.5634913248859731,0.5502157113775479,-0.37056718784858267,0.5729675484954635,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2024-01-11,1.0,0.0,-1.0364333894937894,-0.7030071685996259,-1.138570939834409,-0.3853204664075676,-1.4297302410729849,0.6817983463189903,-0.3250379437035849,-1.2806030356837317,-5.199337582605575,0.6229257232100877,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2024-05-21,1.0,0.0,5.19933758270342,1.4555927750891047,-1.020723980843896,-0.5097074822602529,-0.41364735665924834,-2.7983458363860816,0.0,-0.4895138836351934,0.041789297816453665,-0.08365173390712909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2024-08-31,1.0,0.0,0.8416212335729143,0.10659523532414415,0.536632924218071,-0.9725262666081446,0.04749186712032374,-0.8652932985859121,0.8840819385191214,0.13739471790415936,-0.47704042848944356,0.9027347916438648,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-11-30,1.0,0.0,-1.2815515655446004,-1.260321613424144,0.5706365289618434,0.26205235967949675,0.14252331243751357,0.41234102152339497,-0.12985992787916398,0.16132597726431175,0.5729675484954635,-5.199337582605575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-06-18,1.0,0.0,-0.08365173390712909,0.0893830110066029,-0.01193660857111769,-1.1565352810466785,-0.5024022233733552,0.2927836844166859,-0.15397476914051128,-0.6056822080857063,0.041789297816453665,0.16789400478810546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2023-11-26,1.0,0.0,0.23899287047892498,-1.1107716166367858,0.21533745177945196,0.8254149544070921,0.18428340714191188,0.22050236565355366,-0.5724144944817002,0.20741967121744528,0.041789297816453665,1.2815515655446004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2024-06-07,0.0,0.0,0.5729675484954632,0.5010268860065848,0.16180565201774075,0.8528511554898898,0.6018292374329421,-0.28996812141187606,0.5278549709814068,0.5415867355957654,0.5729675484954635,-0.38532046640756773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-04-06,0.0,0.0,-0.5244005127080409,-1.1020492715779269,0.1720966482474378,1.7016572760325412,0.5751995461271839,1.8601429767650792,-1.9834230386657152,0.6201198858897121,5.19933758270342,-0.38532046640756773,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-07,1.0,0.0,0.43072729929545744,0.2285457831285522,2.0997986064240144,1.1751330808084925,1.951988653595897,0.07567712700803894,-0.6356570136975828,1.9436162248451903,0.041789297816453665,0.6229257232100877,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-29,1.0,1.0,0.08365173390712909,0.5917212459815477,-1.5717192047986657,-0.32875306391682696,-1.0818210930567347,-0.50859957073768,0.18255115277040673,-1.1499149702345688,-5.199337582605575,1.2815515655446004,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2024-03-23,1.0,0.0,0.3853204664075674,-0.8891675429170123,-0.616278484562067,-5.199337582605575,-1.7206197674645938,-0.5581098734703087,0.935586651526445,-1.546124760294824,-0.47704042848944356,0.3853204664075674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-09-18,1.0,1.0,-0.2533471031357997,0.7279132908816441,0.40660790958894305,-0.5757432569498253,0.2716568457167713,1.6909169019910026,-0.858103020717703,0.3491850568844663,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2023-12-03,1.0,0.0,-0.9027347916438648,-0.545057043236798,-0.8889085453444411,0.5503909099831533,-0.6229257232100878,0.25415605382278517,-0.7673774314602024,-0.5525657585314199,0.041789297816453665,1.2815515655446004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
2024-12-23,1.0,0.0,0.2918904697739106,0.56108264175994,-0.2488996637339293,-0.42563975061741777,-0.2169179978067688,-0.059008576321891854,0.4623270829214186,-0.19603414690410123,5.19933758270342,-0.7835003753897741,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2024-01-01,1.0,0.0,0.9674215661017012,1.9359521377732278,0.8230387927855559,0.5196130030139723,1.3465266711727237,-0.629535038764346,0.9601009601676634,1.410738642423529,-5.199337582605575,-5.199337582605575,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2024-03-27,1.0,0.0,-1.3829941271006383,-1.0596405111082128,-0.43294543151469894,-0.13609594688780105,-0.8320349423949556,0.19479972418720368,0.21822575519808293,-0.7434131060326268,-0.47704042848944356,-0.38532046640756773,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2024-05-08,0.0,1.0,-1.5010859460440247,0.18751280956345256,-0.9567986114960518,0.17849616422220835,-0.6433112078253554,0.11157662442789981,0.02769443810840588,-0.618914848934496,0.041789297816453665,-0.7835003753897741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2024-09-30,1.0,1.0,0.2918904697739106,-5.199337582605575,0.28965148009760566,0.4911316558166982,0.009494946736568487,-0.4453521350771148,0.17298789291636169,0.1304080588146852,-0.47704042848944356,1.2815515655446004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024-06-20,1.0,1.0,-0.7279132908816442,1.4069490118073826,1.9218553752934104,-0.3853204664075676,1.514489330230487,0.5256864866075992,-0.9900468407309971,1.4819914030555204,0.5729675484954635,-0.7835003753897741,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-03-06,1.0,0.0,0.5244005127080407,-0.2872899209789353,-0.6055566016634196,-0.7062314370273969,-0.9844886726918702,-0.8591251136312217,0.5059711032092101,-0.8162618683165322,0.041789297816453665,0.9027347916438648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024-05-03,1.0,0.0,-0.7279132908816442,0.012854858002279763,0.3039345519719182,-0.7009071325887967,-0.10802168007425339,1.2377043972981856,0.12348507108320159,-0.12048741684454446,0.5729675484954635,1.2815515655446004,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2024-11-03,0.0,0.0,0.5244005127080407,-5.199337582605575,-1.0997132362166244,-1.340078638145339,-2.0306915668356953,-0.8992951404725242,0.6173125789827665,-1.9956675852375079,0.041789297816453665,-0.7835003753897741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2024-07-18,0.0,0.0,-0.16789400478810546,-1.0679687881024156,-1.0515327587921417,-0.2217204414322815,-1.42014380419822,-0.258792105948956,-0.1832472876997426,-1.3470122460277545,-0.47704042848944356,-0.7835003753897741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2023-10-29,1.0,0.0,0.9674215661017012,-0.8268301591857881,1.3304452551826742,-1.136630630268007,0.3842232220447118,-0.8259348599749774,1.217565235348854,0.5045801046362313,-5.199337582605575,1.8339146358159146,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-05-30,1.0,1.0,0.3853204664075674,1.1977242376743904,1.1077065181376375,1.357588506150039,1.6197588081402643,0.0,-0.2580103856147056,1.7609150227466435,-0.47704042848944356,-0.38532046640756773,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-11-25,1.0,0.0,0.8416212335729143,0.38951750105750416,0.47906036244812056,-0.6745767307763691,0.19340978299696016,-0.719889242954979,1.1118656029856249,0.31390549330582457,5.19933758270342,0.6229257232100877,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2024-03-20,1.0,0.0,1.8339146358159146,-0.6465106256909864,-0.18759533009509755,-0.9593324273568413,-0.8583405764592212,-1.9872152016485964,2.938942398556992,-0.8899186573926178,-5.199337582605575,-0.7835003753897741,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2024-02-17,0.0,1.0,-1.8339146358159146,1.5156980203709063,0.0,-0.29909853393286,2.358716919872974,0.7114065351470025,-0.9656251098584054,3.1407431286142002,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2024-03-24,1.0,0.0,0.16789400478810546,1.679870800276252,0.0,-5.199337582605575,-0.553968475340632,-0.2970046389510988,0.6978989819768383,-0.590963398600042,-0.47704042848944356,0.6229257232100877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
2023-12-09,1.0,0.0,0.7279132908816441,1.0180757150135888,0.894719779614169,1.3164453124533075,1.4029260068593494,0.061819401494899895,0.4098328775385161,1.4793354060628416,0.5729675484954635,-0.08365173390712909,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2024-11-09,1.0,0.0,-0.7279132908816442,-1.2694817545189387,-1.3825111319878585,-1.0164508145201279,-2.0111505235666316,0.5291981194017686,-0.33420198420730185,-2.049226246354737,5.19933758270342,0.6229257232100877,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
2024-05-04,1.0,0.0,5.19933758270342,0.7334806816982898,1.488883139164308,-5.199337582605575,0.7421211487597801,0.0,2.574557022026174,0.7542056987258838,0.5729675484954635,-0.38532046640756773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2024-12-26,1.0,0.0,-0.3406948270877956,0.2285457831285522,-0.7977340734935879,0.1638472679260492,-0.4918874823612995,0.42036750563925723,-0.12665061912949255,-0.394357868493715,-5.199337582605575,-5.199337582605575,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2024-06-30,1.0,0.0,-1.8568441290659177,-0.5659488219328631,-0.5005514760224509,-0.5914404384596158,-0.9430036961801059,0.011665029006780575,0.42501053135362526,-0.7822560999294907,0.5729675484954635,-5.199337582605575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2024-12-06,1.0,0.0,0.6229257232100877,-0.22988411757923205,-0.22919140474698246,-1.284930510364737,-0.8609746644304523,-0.938215870223031,0.8505716521608062,-0.7871422999188836,5.19933758270342,-0.08365173390712909,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2023-10-11,1.0,0.0,0.6229257232100877,0.1584428880370848,1.5786415598147023,-5.199337582605575,0.6282861335096087,-0.9714385431042509,0.625951672415287,0.7082767916409535,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-11,1.0,1.0,0.3853204664075674,1.511190613505462,-1.3003487067723072,0.9459027814138654,0.16789400478810546,-0.33954790151685244,-0.45105145846242106,0.12208298837226776,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-29,1.0,0.0,0.23899287047892498,-1.3816193559386818,-0.13900501516413924,0.04848970771138036,-0.5601247910231746,-0.449640997420533,-0.037642524283416426,-0.527074035632082,-5.199337582605575,1.8339146358159146,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2024-07-14,1.0,0.0,0.9674215661017012,1.1396334957870922,0.09510156847764509,0.5881818234737899,0.6353052383664086,-1.040639607389482,0.8651964312101426,0.6695819823228168,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-06-03,1.0,1.0,-1.8568441290659177,-1.4289315440476043,-0.737571996047021,-0.25246530146929236,-1.308600398255767,-0.3034142500625749,0.18391867622853636,-1.4368585115801367,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
2024-05-09,1.0,1.0,0.041789297816453665,1.9800211745687912,1.605189512585591,-0.7782548000410645,1.3991106449768487,0.8089152038906088,-0.06733522921046714,1.3517459837354195,-5.199337582605575,0.6229257232100877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
