synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__UnknownLand,hot_enc__Delhi,hot_enc__Mumbai,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White,most_current_software_update_month,most_current_software_update_day
1.0,0.0,5.19933758270342,1.4555927750891047,-1.020723980843896,-0.5097074822602529,-2.7983458363860816,0.0,0.041789297816453665,-0.08365173390712909,1,0,0,0,0,1,0,0,1,1,0,1,5,21
1.0,0.0,0.8416212335729143,0.10659523532414415,0.536632924218071,-0.9725262666081446,-0.8652932985859121,0.8840819385191214,-0.47704042848944356,0.9027347916438648,0,1,0,0,0,0,0,1,0,0,1,0,8,31
1.0,0.0,-1.2815515655446004,-1.260321613424144,0.5706365289618434,0.26205235967949675,0.41234102152339497,-0.12985992787916398,0.5729675484954635,-5.199337582605575,0,0,0,0,0,1,0,0,0,1,0,0,11,30
1.0,0.0,-0.08365173390712909,0.0893830110066029,-0.01193660857111769,-1.1565352810466785,0.2927836844166859,-0.15397476914051128,0.041789297816453665,0.16789400478810546,0,1,0,0,0,0,1,0,0,1,0,0,6,18
1.0,0.0,0.23899287047892498,-1.1107716166367858,0.21533745177945196,0.8254149544070921,0.22050236565355366,-0.5724144944817002,0.041789297816453665,1.2815515655446004,1,0,0,0,0,0,1,0,1,0,1,0,11,26
0.0,0.0,0.5729675484954632,0.5010268860065848,0.16180565201774075,0.8528511554898898,-0.28996812141187606,0.5278549709814068,0.5729675484954635,-0.38532046640756773,1,0,0,0,0,1,0,0,1,0,0,0,6,7
0.0,0.0,-0.5244005127080409,-1.1020492715779269,0.1720966482474378,1.7016572760325412,1.8601429767650792,-1.9834230386657152,5.19933758270342,-0.38532046640756773,0,0,0,1,0,0,0,0,0,1,0,0,4,6
1.0,0.0,0.43072729929545744,0.2285457831285522,2.0997986064240144,1.1751330808084925,0.07567712700803894,-0.6356570136975828,0.041789297816453665,0.6229257232100877,0,1,0,0,0,0,0,0,1,0,0,0,5,7
1.0,1.0,0.08365173390712909,0.5917212459815477,-1.5717192047986657,-0.32875306391682696,-0.50859957073768,0.18255115277040673,-5.199337582605575,1.2815515655446004,0,1,0,0,0,0,1,0,1,1,0,0,3,29
1.0,0.0,0.3853204664075674,-0.8891675429170123,-0.616278484562067,-5.199337582605575,-0.5581098734703087,0.935586651526445,-0.47704042848944356,0.3853204664075674,0,0,0,0,0,0,0,0,0,1,0,1,3,23
1.0,1.0,-0.2533471031357997,0.7279132908816441,0.40660790958894305,-0.5757432569498253,1.6909169019910026,-0.858103020717703,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,1,0,0,0,1,0,1,9,18
1.0,0.0,-0.9027347916438648,-0.545057043236798,-0.8889085453444411,0.5503909099831533,0.25415605382278517,-0.7673774314602024,0.041789297816453665,1.2815515655446004,0,1,0,0,1,1,0,0,1,1,0,1,12,3
1.0,0.0,0.2918904697739106,0.56108264175994,-0.2488996637339293,-0.42563975061741777,-0.059008576321891854,0.4623270829214186,5.19933758270342,-0.7835003753897741,1,0,0,0,0,0,1,1,0,0,0,1,12,23
1.0,0.0,0.9674215661017012,1.9359521377732278,0.8230387927855559,0.5196130030139723,-0.629535038764346,0.9601009601676634,-5.199337582605575,-5.199337582605575,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.0,0.0,-1.3829941271006383,-1.0596405111082128,-0.43294543151469894,-0.13609594688780105,0.19479972418720368,0.21822575519808293,-0.47704042848944356,-0.38532046640756773,0,1,0,0,0,0,1,1,0,1,0,1,3,27
0.0,1.0,-1.5010859460440247,0.18751280956345256,-0.9567986114960518,0.17849616422220835,0.11157662442789981,0.02769443810840588,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,1,0,0,1,1,0,0,5,8
1.0,1.0,0.2918904697739106,-5.199337582605575,0.28965148009760566,0.4911316558166982,-0.4453521350771148,0.17298789291636169,-0.47704042848944356,1.2815515655446004,0,0,0,0,1,0,1,0,0,0,0,0,9,30
1.0,1.0,-0.7279132908816442,1.4069490118073826,1.9218553752934104,-0.3853204664075676,0.5256864866075992,-0.9900468407309971,0.5729675484954635,-0.7835003753897741,1,0,1,0,0,0,0,0,1,0,1,0,6,20
1.0,0.0,0.5244005127080407,-0.2872899209789353,-0.6055566016634196,-0.7062314370273969,-0.8591251136312217,0.5059711032092101,0.041789297816453665,0.9027347916438648,0,1,0,0,0,1,0,0,0,0,1,0,3,6
1.0,0.0,-0.7279132908816442,0.012854858002279763,0.3039345519719182,-0.7009071325887967,1.2377043972981856,0.12348507108320159,0.5729675484954635,1.2815515655446004,0,1,0,0,0,0,1,1,0,1,0,1,5,3
0.0,0.0,0.5244005127080407,-5.199337582605575,-1.0997132362166244,-1.340078638145339,-0.8992951404725242,0.6173125789827665,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,1,11,3
0.0,0.0,-0.16789400478810546,-1.0679687881024156,-1.0515327587921417,-0.2217204414322815,-0.258792105948956,-0.1832472876997426,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,1,0,1,0,1,0,7,18
1.0,0.0,0.9674215661017012,-0.8268301591857881,1.3304452551826742,-1.136630630268007,-0.8259348599749774,1.217565235348854,-5.199337582605575,1.8339146358159146,1,0,0,1,0,1,0,1,0,0,0,0,10,29
1.0,1.0,0.3853204664075674,1.1977242376743904,1.1077065181376375,1.357588506150039,0.0,-0.2580103856147056,-0.47704042848944356,-0.38532046640756773,0,1,0,1,0,0,0,0,1,0,1,0,5,30
1.0,0.0,0.8416212335729143,0.38951750105750416,0.47906036244812056,-0.6745767307763691,-0.719889242954979,1.1118656029856249,5.19933758270342,0.6229257232100877,0,1,0,0,0,0,1,0,1,0,0,0,11,25
1.0,0.0,1.8339146358159146,-0.6465106256909864,-0.18759533009509755,-0.9593324273568413,-1.9872152016485964,2.938942398556992,-5.199337582605575,-0.7835003753897741,1,0,0,1,0,1,0,0,1,0,1,1,3,20
0.0,1.0,-1.8339146358159146,1.5156980203709063,0.0,-0.29909853393286,0.7114065351470025,-0.9656251098584054,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,1,1,2,17
1.0,0.0,0.16789400478810546,1.679870800276252,0.0,-5.199337582605575,-0.2970046389510988,0.6978989819768383,-0.47704042848944356,0.6229257232100877,0,1,0,0,0,0,0,0,1,0,1,1,3,24
1.0,0.0,0.7279132908816441,1.0180757150135888,0.894719779614169,1.3164453124533075,0.061819401494899895,0.4098328775385161,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,1,0,0,1,1,0,0,12,9
1.0,0.0,-0.7279132908816442,-1.2694817545189387,-1.3825111319878585,-1.0164508145201279,0.5291981194017686,-0.33420198420730185,5.19933758270342,0.6229257232100877,1,0,0,0,0,1,0,0,1,1,0,1,11,9
1.0,0.0,5.19933758270342,0.7334806816982898,1.488883139164308,-5.199337582605575,0.0,2.574557022026174,0.5729675484954635,-0.38532046640756773,0,1,0,0,0,1,0,0,1,1,0,0,5,4
1.0,0.0,-0.3406948270877956,0.2285457831285522,-0.7977340734935879,0.1638472679260492,0.42036750563925723,-0.12665061912949255,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,0,1,0,1,1,12,26
1.0,0.0,-1.8568441290659177,-0.5659488219328631,-0.5005514760224509,-0.5914404384596158,0.011665029006780575,0.42501053135362526,0.5729675484954635,-5.199337582605575,0,1,0,0,0,1,0,0,1,0,0,0,6,30
1.0,0.0,0.6229257232100877,-0.22988411757923205,-0.22919140474698246,-1.284930510364737,-0.938215870223031,0.8505716521608062,5.19933758270342,-0.08365173390712909,0,0,0,0,0,0,1,1,0,0,0,0,12,6
1.0,0.0,0.6229257232100877,0.1584428880370848,1.5786415598147023,-5.199337582605575,-0.9714385431042509,0.625951672415287,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,0,0,1,0,0,0,10,11
1.0,1.0,0.3853204664075674,1.511190613505462,-1.3003487067723072,0.9459027814138654,-0.33954790151685244,-0.45105145846242106,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,0,0,9,11
1.0,0.0,0.23899287047892498,-1.3816193559386818,-0.13900501516413924,0.04848970771138036,-0.449640997420533,-0.037642524283416426,-5.199337582605575,1.8339146358159146,1,0,0,0,0,0,1,0,1,1,0,0,12,29
1.0,0.0,0.9674215661017012,1.1396334957870922,0.09510156847764509,0.5881818234737899,-1.040639607389482,0.8651964312101426,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,0,0,1,1,0,0,7,14
1.0,1.0,-1.8568441290659177,-1.4289315440476043,-0.737571996047021,-0.25246530146929236,-0.3034142500625749,0.18391867622853636,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,1,0,6,3
1.0,1.0,0.041789297816453665,1.9800211745687912,1.605189512585591,-0.7782548000410645,0.8089152038906088,-0.06733522921046714,-5.199337582605575,0.6229257232100877,1,0,0,0,0,0,0,1,0,0,1,0,5,9
1.0,0.0,1.3829941271006387,-0.7764217611479277,-0.16284889610272846,-0.8541110204921691,-1.6245439050345178,1.9570542012931562,5.19933758270342,0.6229257232100877,0,0,0,0,0,1,0,0,0,0,0,0,11,7
1.0,0.0,0.8416212335729143,-1.003285209221651,0.9534854430984792,0.10744322129315682,-1.0044770803687695,0.6103952710321524,-5.199337582605575,-0.08365173390712909,0,0,0,0,1,0,1,0,0,1,0,0,1,15
1.0,1.0,-0.2104283942479247,-0.24551124016529643,-1.331236785124966,1.516734014528875,0.36696311371396656,-1.6801525866618594,-5.199337582605575,-0.7835003753897741,0,0,0,0,0,0,0,1,0,0,0,0,7,2
0.0,1.0,-1.5010859460440247,-0.3078131129104196,0.2433441375007492,-1.2637771810116885,-0.38265544388890915,-0.0011404134749599675,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,1,1,0,0,1,0,4,13
0.0,1.0,-1.8339146358159146,-1.3117866701084928,-0.2818729857868566,0.9561765389200616,0.29994547015397316,-1.0576778367102946,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,0,1,0,1,0,1,0,8,24
1.0,1.0,-0.3406948270877956,0.48323228011689084,-0.6752952057486261,-1.4771144139527208,-0.5142279941432021,-0.4393037930758185,-5.199337582605575,0.9027347916438648,0,1,0,0,0,1,0,1,0,0,0,1,11,1
0.0,1.0,1.5010859460440247,-0.47428860297245296,-1.0007119924576102,-0.059717099785322754,-1.9054244641521145,1.886109730281645,0.041789297816453665,-0.08365173390712909,1,0,0,0,0,0,1,0,0,0,1,1,6,22
1.0,1.0,-0.8416212335729142,0.5794006871345155,1.8503475022997127,-1.6350239590072013,1.7093970026700371,0.00842776447388154,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,0,0,1,0,0,0,8,26
1.0,1.0,-1.2815515655446004,1.1730381986279985,1.881931138050623,-5.199337582605575,0.5421305628087951,0.12599621108483303,5.19933758270342,-0.08365173390712909,0,0,0,0,0,0,0,0,0,1,0,1,5,24
1.0,1.0,-0.9027347916438648,0.31804759659034154,-0.7507050408088632,1.8445854392010763,1.2854821420347753,-1.2643773261994742,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,0,0,1,0,0,1,11,3
1.0,1.0,-1.8339146358159146,1.4455883972210928,0.7139474431774199,0.9665522257991455,1.532671427570892,-0.8080746339118066,-0.47704042848944356,-0.7835003753897741,1,0,0,0,1,0,0,1,0,1,0,1,11,6
1.0,1.0,0.5729675484954632,-0.13521756149732422,-1.2874831873645367,-1.2792101990483422,-1.485656499509898,1.0281447518435618,-5.199337582605575,1.2815515655446004,1,0,0,0,0,1,0,0,1,1,0,0,1,23
1.0,0.0,0.8416212335729143,-0.4114832936513042,-0.4698639285616101,0.11145864977969956,-1.036169044577722,0.7999769744039065,0.041789297816453665,-0.08365173390712909,0,1,0,0,0,0,1,0,1,0,1,0,2,24
1.0,0.0,0.3853204664075674,0.6229257232100877,-0.37150786233555183,0.5392076393250991,-0.8652932985859121,0.524564868571883,0.5729675484954635,-5.199337582605575,0,0,0,0,0,1,0,0,1,0,1,0,7,18
1.0,0.0,-0.8416212335729142,-1.190561064849174,-0.9046937885435676,-0.1738158067931332,0.21938194851583476,-0.8029150968937463,-0.47704042848944356,1.8339146358159146,1,0,0,0,0,0,1,1,0,0,1,0,12,17
1.0,0.0,-0.6744897501960817,-0.7554150263604693,0.37460212739982773,0.18911842627279238,0.7967965882514289,-1.1211374719999792,0.041789297816453665,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,0,0,3,6
0.0,0.0,0.7279132908816441,0.5429509696730099,0.3914964738141969,-0.3406948270877956,-1.1485670739819587,0.6729423386929816,0.041789297816453665,1.8339146358159146,1,0,0,0,1,0,1,1,0,0,0,0,5,22
1.0,1.0,-0.16789400478810546,0.8810345496541206,0.8781546785223479,0.9357279064511789,1.923575269818448,-0.6247382610788091,0.041789297816453665,0.16789400478810546,0,1,0,0,0,1,0,0,0,0,1,1,10,2
1.0,0.0,5.19933758270342,-0.8891675429170123,0.09052022250014807,0.04848970771138036,-2.2394873217041518,0.0,-5.199337582605575,0.3853204664075674,0,1,0,0,0,0,1,0,1,0,0,1,6,15
1.0,1.0,-1.1107716166367858,-5.199337582605575,0.9212589784348367,0.6836528711593379,0.43072729929545744,-0.6265528537247553,5.19933758270342,0.16789400478810546,0,0,0,0,0,1,0,1,0,0,1,0,12,12
1.0,1.0,-1.5010859460440247,-0.9473150563570555,0.46220851803739693,1.689325900080909,1.5012139389815675,-1.1576845707991699,0.041789297816453665,-5.199337582605575,0,1,0,0,0,0,0,0,0,0,0,0,10,25
1.0,0.0,-0.8416212335729142,-5.199337582605575,1.1077065181376375,-0.5447645063784217,0.08618733984158859,-0.5251187762770801,0.5729675484954635,0.16789400478810546,1,0,0,0,0,0,0,0,0,1,0,0,8,28
1.0,0.0,-1.2815515655446004,0.3556772505845323,0.7139474431774199,0.21042839424792456,0.2551674761872982,-0.15236447987098506,-0.47704042848944356,0.16789400478810546,0,0,0,0,0,0,1,0,0,1,0,1,8,17
1.0,0.0,1.8339146358159146,0.5979152551832358,0.18133274060182167,-5.199337582605575,0.0,0.0,0.5729675484954635,0.16789400478810546,1,0,0,0,0,1,0,1,0,0,1,0,11,23
1.0,0.0,0.08365173390712909,0.0,-1.269179349877546,-0.16948219450232674,0.8397460504238896,0.35742058514785163,-5.199337582605575,0.16789400478810546,1,0,0,0,0,0,0,1,0,0,0,0,2,10
1.0,0.0,-0.16789400478810546,-1.2423118885201716,0.4427121932881465,-0.9253524413455737,0.43661900627903294,-0.26879343882206164,-5.199337582605575,0.6229257232100877,0,1,0,0,0,1,0,0,1,0,0,0,10,8
1.0,0.0,1.644853626951472,0.06431683512387441,1.127123340211456,0.8045963803603002,-1.2815515655446004,1.2653748637165132,0.5729675484954635,-0.38532046640756773,0,0,0,0,0,1,0,0,1,1,0,0,12,31
1.0,0.0,0.08365173390712909,-0.05813338231249668,0.18749869174690204,-0.9593324273568413,0.06528261616202212,0.47944534417912343,5.19933758270342,0.3853204664075674,0,1,0,0,0,0,1,1,0,1,0,0,3,18
1.0,0.0,0.8416212335729143,0.7390709007955972,0.0,0.6774692332905654,-0.6787709375938631,0.5152805788999049,-5.199337582605575,-0.08365173390712909,0,1,0,1,0,0,0,0,0,0,1,0,7,19
1.0,0.0,1.5010859460440247,0.07075877341545107,-0.27066029882114706,-5.199337582605575,-1.7781628417808941,0.0,-5.199337582605575,-0.38532046640756773,0,0,0,0,0,0,1,0,0,1,0,1,10,18
1.0,1.0,0.08365173390712909,0.9140248042431804,0.8971062851738308,0.9990394707978056,0.7862880119405838,-0.8184588354093754,0.5729675484954635,1.2815515655446004,1,0,0,0,0,0,1,0,0,0,1,1,7,19
1.0,1.0,-0.9674215661017012,-0.3734396775981019,-0.9859621300407267,-1.6238748754105086,0.12884512111007942,0.43296984822357015,-5.199337582605575,0.6229257232100877,1,0,0,0,0,0,0,0,1,1,0,1,5,6
0.0,1.0,-1.2815515655446004,1.3061596897586063,1.3914830111766592,0.970739027001715,1.1278017131602367,-1.5046996396201273,5.19933758270342,-0.08365173390712909,0,0,0,0,1,0,0,0,0,1,0,1,11,27
0.0,1.0,-0.5244005127080409,0.9140248042431804,-0.5108848634495341,0.8394948848876872,0.8832764371897862,-0.9234069941132638,5.19933758270342,0.6229257232100877,1,0,0,0,0,1,0,0,1,0,0,0,2,3
1.0,1.0,-0.43072729929545756,0.0,1.3138883343471792,0.9868139331508572,1.941931949709899,-1.6614241569381094,5.19933758270342,0.16789400478810546,0,0,0,0,0,0,0,0,1,1,0,0,12,14
1.0,1.0,-1.8568441290659177,0.0,0.7488225034969301,0.3718611940349692,0.998788636945683,-0.5467953314635933,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,0,0,1,0,0,12,8
1.0,0.0,-0.43072729929545756,0.23443755147951761,-0.5790499691104516,0.36268834874759176,0.04105421932760097,-0.8342028832782435,5.19933758270342,0.6229257232100877,0,1,0,0,0,1,0,0,0,0,1,1,6,3
1.0,0.0,0.7835003753897741,2.101100056996162,-0.6785214214071774,1.0625543214784636,-0.9437343229196914,0.7757250769166386,5.19933758270342,-0.38532046640756773,0,0,0,0,0,1,0,1,0,1,0,0,12,10
1.0,1.0,-1.5010859460440247,-1.0513850897607038,1.7283559476064545,0.3354441959928378,1.4179935066509979,-0.4795056533309489,-0.47704042848944356,-0.7835003753897741,0,1,0,0,0,0,0,1,0,0,1,0,9,6
1.0,0.0,5.19933758270342,-5.199337582605575,-1.3494726942514617,-1.3452975540478636,0.0,0.0,0.041789297816453665,-0.08365173390712909,1,0,0,0,0,0,1,0,0,1,0,0,12,10
0.0,0.0,0.3853204664075674,0.3759300043082579,-0.24396382784630669,0.7639688609069828,-0.17929150756731357,0.4022795253677565,-5.199337582605575,0.16789400478810546,1,0,0,0,0,1,0,0,1,1,0,0,12,28
1.0,1.0,-0.6229257232100878,-0.3734396775981019,0.6533924498660432,-1.1037073603093348,0.261241534469869,-0.5687319271969261,5.19933758270342,-0.08365173390712909,1,0,0,0,0,0,1,0,1,0,1,0,6,22
0.0,1.0,-5.199337582605575,0.46558939694383733,-1.3267463814133478,0.02077465674329672,-0.12416663267443033,-0.7086021067647535,-5.199337582605575,0.16789400478810546,1,0,0,0,0,0,1,0,1,0,0,0,10,11
1.0,1.0,1.3829941271006387,-1.3286415873990938,0.6272422195178777,1.1358123353734848,-1.5318952194966537,0.8827225473588494,0.5729675484954635,0.9027347916438648,0,1,0,0,0,0,0,0,1,0,1,0,3,8
1.0,1.0,-0.16789400478810546,-0.3671527602370469,0.4141983730584624,-0.783414208701263,0.0,0.23478233084771388,-5.199337582605575,-0.08365173390712909,1,0,0,0,0,0,1,0,1,0,1,0,6,27
1.0,1.0,-1.8339146358159146,0.3133174455298672,-1.0056772332604904,0.652988237385521,-0.08581672608660582,-0.7598881782747793,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,1,1,0,0,1,1,10,6
1.0,1.0,0.16789400478810546,-0.5800146152437611,0.4009304203013811,-0.11698958726299562,0.46750735984763586,-0.2079262632693803,-5.199337582605575,1.2815515655446004,0,0,0,0,0,0,0,0,0,0,0,0,2,27
1.0,0.0,-5.199337582605575,0.1992013247892673,0.0,0.6151411045959729,-0.7873821772358092,0.9659533040121817,-5.199337582605575,0.6229257232100877,0,0,0,0,0,1,0,1,0,1,0,0,5,10
1.0,0.0,0.08365173390712909,0.5429509696730099,0.1410411579517712,-1.732547651016754,0.6725027500551847,0.5619186760248194,-5.199337582605575,1.8339146358159146,0,1,0,0,0,0,1,0,1,0,1,0,12,11
1.0,1.0,0.8416212335729143,0.5794006871345155,0.0,-0.5024022233733555,-0.6063288274054268,0.6862588364159486,0.041789297816453665,0.6229257232100877,1,0,0,0,0,0,0,0,1,0,1,1,6,14
1.0,1.0,1.8339146358159146,-1.165842424540426,1.0413099700513235,-0.217346051026254,0.0,2.296593556044142,0.041789297816453665,0.3853204664075674,1,0,0,0,0,0,1,0,1,0,0,0,6,8
1.0,1.0,0.041789297816453665,0.3827149204840942,0.28680203582803393,-0.07766411731290514,0.6978724735618157,0.22787619531393347,0.5729675484954635,0.9027347916438648,1,0,0,0,0,0,1,0,1,0,1,1,2,12
1.0,0.0,-0.7279132908816442,-0.6465106256909864,-0.5711775041740007,-0.16485117701239313,-0.12416663267443033,-1.0032060628212491,-0.47704042848944356,0.3853204664075674,0,1,0,0,0,1,0,0,0,1,0,0,5,31
0.0,0.0,-0.9674215661017012,-0.6465106256909864,-2.1501197808750456,0.9787448661135849,0.3940931010999363,-0.5486132201546118,-5.199337582605575,-5.199337582605575,0,0,0,0,0,0,1,0,1,0,0,1,7,19
1.0,1.0,-0.9674215661017012,2.6267411018404823,-0.01193660857111769,0.405771256199249,0.750897182852926,-0.9620415136441345,-5.199337582605575,0.3853204664075674,0,0,0,0,0,0,0,0,0,1,0,1,12,24
1.0,1.0,0.5244005127080407,-0.9054682151499918,-0.9714237120218153,0.46304329606941425,-0.24106067812830856,0.577079555859875,-5.199337582605575,1.8339146358159146,1,0,0,0,0,0,1,0,1,1,0,0,4,24
1.0,0.0,-1.0364333894937894,-1.1418163188998833,1.1170766366869045,-0.752761371469978,1.5069992567687576,-0.35711032016505845,-5.199337582605575,0.3853204664075674,0,0,0,0,0,1,0,0,0,0,0,0,1,16
1.0,0.0,0.8416212335729143,-5.199337582605575,0.31540568202433605,0.3029524594782667,-1.0834125085883606,0.983122238319233,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,1,0,0,1,0,8,12
1.0,0.0,-0.16789400478810546,0.051440693476407,-5.199337582605575,1.6461770727192269,0.31637386720920807,-1.7789576186131657,0.5729675484954635,0.3853204664075674,0,1,0,0,0,0,0,0,1,1,0,0,6,27
1.0,1.0,-0.9674215661017012,1.2710599635774094,1.2578785984046812,0.0,1.5286559496381686,-0.5965445740691491,5.19933758270342,0.9027347916438648,0,1,0,0,0,1,0,0,0,1,0,0,10,27
1.0,0.0,-0.16789400478810546,-0.10918164398205733,-0.4173294784480024,-1.049066348675596,0.5196068649729969,-0.5035167332288852,-0.47704042848944356,1.2815515655446004,0,1,0,0,0,0,1,1,0,1,0,0,12,19
1.0,0.0,-0.2104283942479247,-5.199337582605575,-0.5143414294234169,1.888640916890727,0.6156050439792885,-1.529124621522313,-5.199337582605575,-0.7835003753897741,0,1,0,0,0,1,0,0,1,1,0,0,12,26
1.0,1.0,-0.9674215661017012,0.9769679992067939,2.097522084614468,1.0847020838662937,1.4101810205140555,-1.932117147468775,0.5729675484954635,0.3853204664075674,1,0,0,0,0,0,0,0,1,0,0,0,11,15
1.0,0.0,1.8339146358159146,-1.4589273976461903,-0.10996807756749355,-0.8989192903231646,0.0,0.0,5.19933758270342,-0.38532046640756773,0,1,0,0,0,1,0,0,1,0,0,0,2,29
1.0,0.0,0.3853204664075674,-1.190561064849174,-0.27906654510162654,0.2264732870993054,-0.4787143552690442,0.2500158292883548,0.5729675484954635,0.6229257232100877,0,0,0,0,0,1,0,0,0,1,0,0,11,9
1.0,0.0,0.2918904697739106,0.48323228011689084,-1.5478320199806197,-0.9725262666081446,-0.20373501112080958,0.5013328081096594,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,0,11,18
1.0,1.0,-0.9027347916438648,-0.790618467861369,-0.40196282325627913,0.9949477686254783,0.8642517202907027,-1.1715461713027624,5.19933758270342,-0.7835003753897741,0,0,0,0,1,0,0,1,0,1,0,0,12,21
1.0,1.0,-0.5244005127080409,1.2494180905134025,1.5844450544703825,0.17319265100642342,1.2029032527615693,-0.7952156061407749,0.5729675484954635,0.3853204664075674,0,0,0,0,0,1,0,0,0,0,1,0,5,10
1.0,0.0,0.3406948270877954,1.0002511445743454,0.5045975591273089,-0.4053977219782401,0.04797353797456731,0.31477743095467886,0.041789297816453665,0.6229257232100877,0,0,0,0,0,1,0,0,0,1,0,0,4,2
1.0,0.0,0.08365173390712909,-0.7112600919034949,-0.8920477993388799,-0.8201342037887936,-0.39497858383030554,0.5082943329132423,0.5729675484954635,0.6229257232100877,0,1,0,0,0,0,1,0,1,0,1,1,11,17
1.0,0.0,-0.8416212335729142,0.6810603043468897,0.6359105134277364,-1.6238748754105086,1.2163458273855834,-0.6688809414639834,0.5729675484954635,0.16789400478810546,0,1,0,0,0,0,0,0,1,1,0,0,6,26
