age_of_customer,sex,ctry,town,swimming_hours_per_week,biking_hours_per_week,running_hours_per_week,total_training_hours_per_week,vo2_max,10k_running_time_prediction,calories_burned_per_week,support_cases_of_customer,customer_years,most_current_software_update,goal_of_training,preferred_training_daytime,subscription_type,color_of_watch,synchronisation,user_of_latest_model
-1.0,Other,USA,New York,2.79,4.73,0.4,7.92,47.31,50.81,4045.48,1.0,2.0,407.0,Fitness,Evening,Premium,White,Yes,0.0
59.0,Male,India,Mumbai,1.95,5.529109014675052,8.19,12.44,33.9,52.1,6069.75,2.0,1.0,284.0,Fitness,Morning,Free,White,Yes,1.0
58.0,Male,India,Delhi,1.37,9.57,3.8,14.75,37.3,55.52,7377.22,0.0,3.0,137.0,Fitness,Afternoon,Free,Black,Yes,0.0
60.0,Female,Australia,Brisbane,2.41,8.37,2.7,13.47,28.03,58.06,6512.78,2.0,1.0,373.0,Competition,Morning,Free,Black,Yes,0.0
33.0,Other,Australia,Sydney,3.16,0.0,5.0,8.15,58.37,37.12,4299.51,4.0,0.0,415.0,Competition,Afternoon,Basic,Black,No,1.0
27.0,Other,Australia,Brisbane,2.46,7.58,6.31,16.34,62.8,38.08,8086.38,0.0,7.0,384.0,Competition,Afternoon,Free,Black,Yes,1.0
49.0,Male,UK,London,0.68,1.66,2.74,5.08,42.55,45.57,2616.81,2.0,6.0,308.0,Recreation,Afternoon,Premium,Black,Yes,0.0
19.0,Male,India,Mumbai,1.37,8.69,5.89,15.95,56.68,37.54,7770.39,4.0,1.0,129.0,Competition,Afternoon,Free,White,Yes,1.0
40.0,Female,USA,Los Angeles,0.77,7.26,5.96,13.99,63.57,37.8,7290.67,4.0,1.0,149.0,Competition,Evening,Free,White,Yes,1.0
19.0,Other,Australia,Melbourne,2.62,7.4,1.6,11.62,54.03,40.65,5962.87,4.0,1.0,168.0,Fitness,Morning,Premium,Black,Yes,1.0
55.0,Other,UK,Birmingham,0.4,5.89,2.07,8.37,40.73,51.15,4460.39,0.0,7.0,84.0,Recreation,Morning,Premium,White,No,0.0
55.0,Other,UK,Birmingham,0.4,5.89,2.07,8.37,40.73,51.15,4460.39,0.0,7.0,84.0,Recreation,Morning,Premium,White,No,0.0
48.0,Male,UK,Manchester,0.17,2.84,2.18,5.2,45.2,49.15,2475.95,1.0,4.0,282.0,Fitness,Afternoon,Free,Black,Yes,0.0
57.0,Other,USA,Los Angeles,0.0,5.36,6.4,11.76,35.54,53.62,5678.67,4.0,7.0,253.0,Fitness,Morning,Free,Black,Yes,0.0
-1.0,Female,Germany,Berlin,3.09,4.62,3.29,10.99,48.52,43.2,5499.17,4.0,2.0,143.0,Fitness,Morning,Premium,Black,Yes,1.0
46.0,Female,India,Mumbai,1.53,6.11,1.97,9.61,43.88,46.27,4801.39,0.0,6.0,177.0,Recreation,Morning,Basic,Black,No,0.0
31.0,Female,Australia,Melbourne,3.05,5.529109014675052,5.22,10.77,63.79,36.19,5525.89,3.0,5.0,216.0,Fitness,Morning,Basic,Black,Yes,1.0
42.0,Female,UK,Birmingham,2.29,0.25,3.77,6.31,49.79,39.97,3072.87,3.0,6.0,190.0,Recreation,Morning,Free,Black,Yes,0.0
18.0,Female,USA,Chicago,3.39,5.95,3.71,13.04,63.44,40.2,6332.71,1.0,0.0,139.0,Fitness,Evening,Free,Black,Yes,1.0
20.0,Female,USA,New York,3.12,1.75,8.92,13.79,62.16,35.02,6794.07,2.0,1.0,228.0,Competition,Evening,Free,Black,Yes,1.0
43.0,Male,India,Bangalore,0.0,2.43,1.15,3.58,45.96,44.71,1826.36,0.0,1.0,398.0,Recreation,Morning,Free,Black,Yes,0.0
35.0,Male,Germany,Munich,5.21,0.0,6.9,12.11,61.08,33.7,6191.42,1.0,7.0,42.0,Competition,Evening,Basic,White,Yes,0.0
26.0,Other,India,Delhi,2.04,5.37,0.7,8.11,67.51,44.3,4045.75,3.0,4.0,89.0,Recreation,Afternoon,Free,Black,Yes,0.0
55.0,Female,UK,London,0.45,9.34,0.0,9.8,32.44,57.91,4913.1,4.0,6.0,390.0,Fitness,Afternoon,Premium,Black,Yes,0.0
40.0,Other,India,Delhi,2.89,14.14,3.89,20.92,66.67,41.55,10245.64,3.0,0.0,12.0,Competition,Evening,Premium,Black,Yes,1.0
38.0,Male,USA,Los Angeles,1.73,1.8,4.08,7.62,55.0,41.38,4057.85,4.0,4.0,113.0,Recreation,Evening,Basic,White,Yes,0.0
38.0,Male,Australia,Melbourne,6.42,15.03,0.94,22.39,71.83,42.31,11303.3,4.0,0.0,55.0,Competition,Evening,Premium,Black,Yes,1.0
44.0,Male,Australia,Berlin,1.04,4.16,6.0,11.19,52.53,38.34,5307.53,1.0,7.0,166.0,Competition,Morning,Basic,Black,Yes,1.0
59.0,Male,UK,Birmingham,1.54,10.06,5.65,17.25,38.71,53.74,8647.95,4.0,3.0,79.0,Competition,Afternoon,Free,Black,Yes,0.0
23.0,Male,Germany,Hamburg,2.35,4.14,0.99,7.48,64.88,45.17,3819.29,2.0,2.0,5.0,Recreation,Evening,Premium,Black,Yes,1.0
61.0,Male,India,Bangalore,3.41,2.0,3.78,9.19,24.4,59.96,4889.63,1.0,2.0,338.0,Fitness,Morning,Premium,White,No,0.0
53.0,Female,UK,Birmingham,1.16,2.84,2.73,6.73,41.23,54.22,3661.64,0.0,4.0,228.0,Recreation,Morning,Basic,Black,Yes,0.0
45.0,Other,Australia,Sydney,2.89,0.68,4.1,7.67,48.09,45.3,4049.04,1.0,0.0,217.0,Recreation,Afternoon,Free,Black,Yes,0.0
62.0,Male,India,Delhi,0.45,4.68,4.13,9.26,21.95,60.65,4370.15,2.0,1.0,332.0,Recreation,Evening,Free,Black,Yes,0.0
34.0,Female,Australia,Sydney,1.11,4.94,4.56,10.61,59.53,37.21,5487.534848800834,0.0,4.0,237.0,Fitness,Afternoon,Premium,Black,Yes,0.0
57.0,Female,India,Delhi,4.9,5.69,5.94,16.53,41.13,52.88,8334.26,3.0,5.0,275.0,Competition,Morning,Premium,Black,Yes,0.0
20.0,Other,Germany,Munich,1.77,0.0,2.72,4.49,57.01,41.46,2426.83,2.0,1.0,25.0,Competition,Morning,Premium,Black,Yes,1.0
56.0,Other,India,Mumbai,3.28,7.52,4.52,15.32,44.92,49.81,7551.92,4.0,9.0,244.0,Fitness,Morning,Basic,White,Yes,0.0
29.0,Male,USA,Los Angeles,0.0,8.8,5.04,13.84,68.81,34.99,6900.32,1.0,11.0,236.0,Competition,Evening,Basic,White,Yes,0.0
19.0,Female,USA,Los Angeles,3.99,5.35,3.03,12.37,60.75,43.87,5974.96,0.0,0.0,75.0,Fitness,Afternoon,Free,Black,Yes,1.0
63.0,Female,India,Bangalore,0.0,10.86,1.16,12.03,19.61,60.23,5926.85,1.0,2.0,400.0,Competition,Evening,Basic,Black,Yes,0.0
47.0,Other,USA,Berlin,1.1,1.87,0.38,3.36,48.23,52.04,1468.31,3.0,7.0,288.0,Fitness,Morning,Basic,Black,Yes,1.0
22.0,Male,USA,New York,1.8,3.67,0.27,5.74,50.32,46.01,2644.7,2.0,1.0,108.0,Recreation,Evening,Basic,Black,Yes,1.0
26.0,Male,India,Delhi,0.65,4.72,1.4,6.78,59.86,43.56,3330.03,0.0,4.0,318.0,Recreation,Morning,Premium,White,Yes,0.0
38.0,Other,Australia,Sydney,1.65,1.42,5.08,8.15,52.59,38.77,4375.33,4.0,6.0,257.0,Recreation,Morning,Free,White,Yes,0.0
28.0,Male,Australia,Brisbane,0.52,5.529109014675052,0.79,5.95,60.24,40.46,2781.32,0.0,3.0,370.0,Fitness,Morning,Premium,Black,No,1.0
22.0,Female,Germany,Hamburg,1.5,4.38,1.5,7.39,56.09,45.28,3480.74,1.0,3.0,97.0,Fitness,Evening,Free,Black,Yes,1.0
52.0,Male,UK,London,5.11,7.33,4.24,16.69,52.3,45.13,8592.01,0.0,6.0,206.0,Competition,Morning,Free,Black,Yes,0.0
44.0,Female,Australia,Berlin,0.83,4.92,1.28,7.04,55.11,45.46,3748.36,3.0,1.0,414.0,Recreation,Evening,Free,Black,Yes,0.0
19.0,Other,USA,Chicago,1.4,10.12,1.79,13.31,63.61,43.57,6372.18,0.0,0.0,402.0,Competition,Morning,Basic,Black,Yes,1.0
41.0,Male,Australia,Brisbane,2.24,6.25,2.28,10.77,61.83,42.88,5537.67,2.0,3.0,23.0,Recreation,Afternoon,Basic,Black,No,0.0
48.0,Other,Germany,Hamburg,3.25,8.34,2.13,13.72,51.63,44.79,6955.58,0.0,9.0,405.0,Fitness,Morning,Free,Black,Yes,0.0
50.0,Male,Germany,Berlin,2.75,4.08,1.54,8.36,40.02,47.64,4341.68,1.0,0.0,401.0,Fitness,Morning,Free,Black,Yes,0.0
56.0,Female,UK,Berlin,2.5,5.01,3.56,11.08,32.21,50.48,5535.72,0.0,9.0,227.0,Fitness,Evening,Basic,White,Yes,0.0
47.0,Other,UnknownLand,Brisbane,0.08,3.93,3.6,7.61,40.14,47.83,4099.52,3.0,8.0,399.0,Recreation,Evening,Premium,Black,Yes,0.0
63.0,Male,USA,Los Angeles,3.04,3.55,0.65,7.23,25.096622898520465,61.88,3342.12,4.0,3.0,67.0,Fitness,Morning,Free,Black,Yes,0.0
54.0,Female,USA,New York,1.88,6.98,0.84,9.7,39.04,56.6,5487.534848800834,0.0,2.0,70.0,Recreation,Afternoon,Premium,Black,Yes,1.0
45.0,Other,India,Delhi,1.1249324373092682,11.5,6.56,18.87673638104004,61.02,36.13,9177.852858538172,0.0,9.0,258.0,Competition,Morning,Basic,Black,No,1.0
48.0,Other,USA,New York,1.93,2.73,0.92,5.58,44.4,47.1,2760.42,2.0,8.0,33.0,Recreation,Morning,Free,Black,Yes,1.0
28.0,Male,UK,Berlin,1.97,2.93,7.1,11.99,63.48,36.05,6249.62,3.0,1.0,382.0,Competition,Afternoon,Premium,White,Yes,1.0
40.0,Male,UK,Manchester,2.41,0.0,1.72,4.13,51.16,41.93,2101.54,4.0,2.0,164.0,Recreation,Evening,Premium,White,No,0.0
19.0,Male,USA,Los Angeles,1.35,3.12,3.67,8.14,50.32,42.74,3797.53,1.0,0.0,418.0,Competition,Morning,Premium,Black,Yes,0.0
58.0,Male,India,Mumbai,1.25,5.98,0.78,8.01,26.51,55.58,3956.5,4.0,1.0,161.0,Competition,Evening,Basic,Black,No,0.0
44.0,Other,USA,Los Angeles,2.94,7.64,0.0,10.58,52.5,48.6,5568.51,1.0,2.0,161.0,Fitness,Afternoon,Premium,Black,Yes,0.0
52.0,Other,India,Delhi,3.22,7.23,5.31,15.76,51.65,45.59,7939.2,3.0,1.0,280.0,Fitness,Afternoon,Premium,White,Yes,0.0
19.0,Male,India,Delhi,1.39,3.19,0.91,5.48,51.51,43.37,2823.43,3.0,1.0,105.0,Competition,Evening,Basic,Black,Yes,1.0
56.0,Male,USA,Los Angeles,3.41,1.83,3.85,9.09,41.19,50.91,4673.7,4.0,1.0,386.0,Recreation,Morning,Premium,Black,No,1.0
54.0,Other,Germany,Munich,2.6,2.92,4.56,10.07,44.36,52.46,5199.31,1.0,7.0,238.0,Fitness,Evening,Premium,Black,Yes,0.0
38.0,Female,Germany,Munich,2.13,5.76,1.54,9.43,55.4,40.52,4796.93,3.0,8.0,267.0,Recreation,Morning,Basic,Black,Yes,0.0
22.0,Male,India,Delhi,3.23,3.9,2.66,9.8,53.7,43.86,4740.46,4.0,0.0,1.0,Recreation,Morning,Premium,White,No,1.0
62.0,Male,USA,New York,0.45,7.93,2.93,11.31,23.2,60.56,5878.78,3.0,2.0,108.0,Recreation,Afternoon,Premium,Black,No,1.0
38.0,Other,Germany,Munich,2.63,5.48,6.23,14.33,65.44,34.42,7306.55,3.0,6.0,64.0,Fitness,Morning,Premium,White,Yes,1.0
46.0,Male,USA,New York,0.09,6.58,3.47,10.14,49.14,44.41,5213.86,3.0,4.0,232.0,Recreation,Morning,Basic,Black,Yes,1.0
37.0,Female,USA,Chicago,0.0,1.38,4.53,5.91,58.85,42.17,3252.8,2.0,2.0,4.0,Fitness,Evening,Premium,White,No,0.0
55.0,Other,USA,Chicago,3.89,3.92,1.73,9.54,41.33,55.22,4950.77,1.0,8.0,79.0,Fitness,Afternoon,Basic,Black,Yes,0.0
37.0,Male,Australia,Sydney,2.58,3.73,6.98,13.3,58.09,36.27,5487.534848800834,4.0,5.0,422.0,Fitness,Morning,Basic,Black,No,1.0
42.0,Other,USA,Los Angeles,6.28,9.85,2.05,18.19,58.56,44.35,9363.57,4.0,0.0,301.0,Competition,Morning,Free,White,Yes,1.0
19.0,Male,Australia,Sydney,5.933134175615542,8.66,4.46,19.8,65.75,36.72,9690.99,1.0,0.0,141.0,Competition,Afternoon,Free,Black,Yes,1.0
49.0,Male,India,Bangalore,0.0,2.07,5.12,7.19,45.45,48.13,3591.73,1.0,4.0,289.0,Fitness,Morning,Premium,Black,Yes,0.0
43.0,Male,Germany,Berlin,2.0,1.76,0.11,3.88,47.0,49.58,1986.67,1.0,6.0,268.0,Competition,Afternoon,Basic,Black,Yes,0.0
23.0,Female,Germany,Hamburg,0.0,0.0,5.07,5.07,53.57,41.14,2433.76,1.0,2.0,395.0,Recreation,Afternoon,Free,Black,Yes,0.0
58.0,Female,Germany,Berlin,1.14,0.0,0.15,1.29,24.6,62.18,846.38,0.0,7.0,153.0,Recreation,Morning,Premium,Black,Yes,0.0
20.0,Other,Germany,Berlin,1.58,1.95,4.99,8.52,49.74,40.57,4416.95,4.0,1.0,189.0,Fitness,Morning,Free,White,Yes,0.0
50.0,Male,Germany,Berlin,0.0,0.0,1.26,1.26,41.89,52.54,762.5,0.0,4.0,340.0,Recreation,Evening,Free,Black,Yes,0.0
18.0,Male,Germany,Berlin,0.5,1.96,1.6,4.06,48.83,45.83,2328.2,3.0,0.0,369.0,Fitness,Morning,Basic,Black,Yes,1.0
22.0,Female,Germayn,Berlin,2.2,2.0,2.72,6.91,45.37,41.31,3312.86,3.0,4.0,112.0,Fitness,Morning,Basic,White,Yes,1.0
30.0,Male,India,Bangalore,2.3,6.81,2.91,12.01,61.73,40.1,6146.95,4.0,8.0,202.0,Recreation,Afternoon,Free,Black,Yes,0.0
36.0,Female,USA,New York,3.56,4.75,5.5,13.81,59.08,36.0,6937.63,3.0,8.0,334.0,Competition,Morning,Free,White,Yes,1.0
29.0,Male,UK,London,1.2,2.67,4.67,8.54,65.46,38.28,4156.79,1.0,11.0,15.0,Recreation,Evening,Basic,White,Yes,0.0
42.0,Other,Australia,Sydney,3.04,3.98,0.97,7.99,51.34,44.0,3789.31,0.0,1.0,393.0,Recreation,Afternoon,Premium,Black,Yes,1.0
52.0,Male,UK,Manchester,2.96,7.38,0.0,10.34,38.6,50.35,5406.79,1.0,2.0,269.0,Fitness,Evening,Basic,Black,Yes,0.0
29.0,Male,UK,Birmingham,0.0,6.72,4.12,10.85,62.8,37.66,5480.35,3.0,8.0,16.0,Fitness,Afternoon,Free,Black,Yes,0.0
47.0,Female,USA,New York,2.69,5.01,1.01,8.72,46.24,50.14,4552.48,0.0,9.0,164.0,Fitness,Morning,Premium,White,No,1.0
22.0,Male,USA,Chicago,1.48,6.03,4.74,12.25,56.74,38.37,6151.21,1.0,4.0,260.0,Fitness,Afternoon,Free,White,Yes,0.0
51.0,Male,USA,New York,4.07,10.24,6.91,21.22,54.2,44.15,10442.07,4.0,9.0,390.0,Competition,Afternoon,Premium,Black,Yes,1.0
39.0,Female,Germany,Munich,4.59,11.61,1.41,17.61,59.12,39.74,8709.65,1.0,5.0,58.0,Competition,Morning,Free,Black,No,0.0
56.0,Other,India,Bangalore,2.3,8.79,4.24,15.32,33.85,50.76,7590.86,3.0,0.0,306.0,Competition,Morning,Premium,Black,Yes,0.0
30.0,Other,Germany,Munich,4.53,7.46,4.37,16.37,71.44,35.04,8467.22,0.0,8.0,155.0,Fitness,Evening,Premium,White,Yes,1.0
64.0,Female,India,Delhi,0.0,8.03,2.75,10.78,20.26,61.05,5092.18,4.0,4.0,333.0,Fitness,Evening,Free,Black,Yes,0.0
20.0,Female,India,Mumbai,2.36,5.82,2.49,10.67,56.15,43.08,5626.94,0.0,1.0,35.0,Fitness,Morning,Premium,Black,Yes,1.0
37.0,Female,UK,Birmingham,2.44,8.31,4.34,15.1,62.28,39.26,7837.98,4.0,3.0,229.0,Competition,Morning,Basic,Black,Yes,1.0
48.0,Female,UK,Birmingham,2.82,5.78,0.0,8.61,49.18,48.04,4601.68,0.0,2.0,16.0,Fitness,Morning,Free,White,Yes,0.0
22.0,Female,India,Bangalore,0.89,6.38,1.81,9.08,60.89,42.5,4526.71,3.0,2.0,161.0,Recreation,Afternoon,Basic,Black,Yes,0.0
41.0,Other,India,Bangalore,1.33,1.4,0.24,2.96,47.85,48.77,5487.534848800834,4.0,1.0,56.0,Recreation,Afternoon,Free,Black,Yes,0.0
-1.0,Female,Germany,Berlin,1.74,1.49,0.88,4.11,39.28,48.41,1768.41,0.0,7.0,130.0,Recreation,Morning,Premium,Black,Yes,0.0
25.0,Male,UK,Manchester,1.98,3.49,0.98,6.45,56.08,44.14,3061.92,0.0,4.0,134.0,Recreation,Evening,Premium,Black,Yes,0.0
41.0,Female,USA,New York,0.0,9.05,3.55,12.6,58.37,38.67,6568.47,1.0,7.0,103.0,Competition,Morning,Free,White,Yes,0.0
37.0,Male,India,Bangalore,4.85,4.15,3.22,12.23,60.14,43.19,5820.77,4.0,0.0,119.0,Fitness,Afternoon,Basic,Black,Yes,1.0
33.0,Female,Germany,Berlin,1.73,6.02,2.38,10.12,62.81,41.44,5088.5,2.0,4.0,163.0,Fitness,Afternoon,Basic,Black,Yes,0.0
29.0,Female,UK,Manchester,2.0,1.61,8.65592696718111,12.77,64.15,33.13,6128.07,3.0,3.0,435.0,Competition,Morning,Free,Black,Yes,1.0
30.0,Other,Germany,Hamburg,1.76,3.25,1.2,6.21,51.94,42.14,2975.42,1.0,0.0,137.0,Recreation,Morning,Free,Black,Yes,0.0
62.0,Male,India,Bangalore,2.21,1.98,3.4,7.6,15.62,61.0,3550.76,2.0,3.0,112.0,Recreation,Afternoon,Basic,White,Yes,0.0
59.0,Male,India,Delhi,0.82,4.92,1.95,7.7,26.12,55.87,4063.31,4.0,3.0,24.0,Fitness,Morning,Basic,Black,Yes,0.0
56.0,Other,Australia,Melbourne,4.03,3.68,4.18,11.89,43.47,54.54,5997.43,2.0,5.0,93.0,Recreation,Afternoon,Basic,Black,Yes,0.0
42.0,Other,USA,Chicago,4.3,12.53,5.39,22.22,60.9,38.8,11351.95,0.0,9.0,312.0,Competition,Morning,Basic,Black,Yes,1.0
63.0,Other,Australia,Sydney,1.35,15.17,3.16,19.68,26.42,57.78,9954.71,0.0,3.0,434.0,Competition,Afternoon,Free,Black,Yes,0.0
49.0,Other,UK,London,0.51,1.63,3.48,5.61,41.73,47.99,3089.18,1.0,4.0,356.0,Fitness,Afternoon,Free,Black,Yes,0.0
41.0,Male,Germany,Hamburg,5.24,5.529109014675052,3.74,16.99,58.98,38.09,8500.43,4.0,6.0,309.0,Competition,Evening,Premium,Black,Yes,1.0
64.0,Male,UK,Birmingham,0.54,1.55,6.18,8.26,16.91,57.4,4212.91,4.0,1.0,89.0,Competition,Morning,Basic,Black,Yes,0.0
61.0,Female,India,Bangalore,5.89,0.77,1.61,8.28,28.67,61.73,4183.53,2.0,5.0,58.0,Fitness,Evening,Premium,Black,Yes,0.0
26.0,Female,Australia,Sydney,3.49,2.87,10.415340400390374,17.78,67.19,31.23,8880.17,1.0,1.0,290.0,Competition,Evening,Free,Black,Yes,1.0
57.0,Other,Australia,Sydney,1.56,10.51,6.11,18.18,36.43,50.34,9298.34,4.0,7.0,275.0,Competition,Afternoon,Free,Black,Yes,1.0
40.0,Other,Australia,Brisbane,3.64,9.15,7.31,20.1,74.3,33.77,10138.03,0.0,8.0,269.0,Competition,Morning,Premium,White,Yes,1.0
30.0,Other,UK,Berlin,0.58,3.58,2.25,6.41,57.97,42.08,3387.15,2.0,5.0,445.0,Recreation,Afternoon,Basic,Black,Yes,1.0
49.0,Female,India,Bangalore,4.87,3.77,2.27,10.91,45.51,45.11,5627.98,3.0,5.0,356.0,Fitness,Morning,Basic,White,Yes,0.0
32.0,Female,Germany,Hamburg,2.71,2.06,4.04,8.81,64.53,39.93,4220.29,0.0,1.0,3.0,Fitness,Evening,Basic,Black,Yes,0.0
53.0,Female,Germany,Berlin,3.41,7.0,4.94,15.36,42.98,47.89,7770.81,1.0,2.0,375.0,Fitness,Morning,Basic,Black,Yes,0.0
22.0,Female,UK,Birmingham,0.19,5.05,4.65,9.89,64.04,40.59,4763.47,4.0,1.0,159.0,Recreation,Morning,Premium,Black,Yes,1.0
39.0,Female,Australia,Sydney,2.98,2.79,2.56,8.33,52.87,44.77,4214.24,0.0,3.0,112.0,Recreation,Afternoon,Premium,Black,Yes,0.0
33.0,Female,USA,Los Angeles,3.82,8.96,4.67,17.46,70.82,39.12,8835.94,3.0,7.0,243.0,Fitness,Afternoon,Free,Black,Yes,1.0
27.0,Other,UK,Manchester,3.12,8.37,4.15,15.64,68.96,40.76,7539.97,1.0,0.0,376.0,Fitness,Evening,Basic,Black,Yes,1.0
41.0,Other,India,Bangalore,1.05,5.67,2.89,9.61,62.61,44.24,4560.63,0.0,3.0,69.0,Recreation,Evening,Basic,Black,Yes,0.0
35.0,Other,Germany,Munich,0.72,9.33,4.46,14.51,58.55,40.88,7001.27,2.0,3.0,124.0,Fitness,Morning,Premium,Black,Yes,1.0
35.0,Other,UK,London,2.73,12.74,3.5501960438471434,18.708278625951934,75.07,33.45,9048.268431529144,0.0,0.0,433.0,Competition,Afternoon,Basic,Black,Yes,1.0
24.0,Female,UK,Birmingham,2.7,9.11,1.69,13.5,56.37,42.7,6941.69,3.0,4.0,402.0,Fitness,Evening,Premium,Black,Yes,1.0
43.0,Female,Australia,Melbourne,0.5,3.26,2.39,6.15,48.25,42.06,3214.93,1.0,5.0,177.0,Recreation,Morning,Basic,White,Yes,0.0
22.0,Male,USA,New York,1.59,12.56,2.31,16.46,64.61,42.7,8470.19,2.0,4.0,338.0,Competition,Afternoon,Free,White,Yes,1.0
33.0,Other,India,Delhi,2.47,1.48,3.2,7.15,58.01,40.49,3468.95,1.0,8.0,256.0,Competition,Evening,Basic,Black,Yes,0.0
52.0,Female,USA,Los Angeles,3.03,0.0,2.29,5.33,38.33,53.21,2415.41,1.0,8.0,234.0,Recreation,Evening,Basic,Black,No,1.0
43.0,Other,Australia,Sydney,0.97,3.76,2.42,7.16,52.51,43.4,3313.24,1.0,0.0,216.0,Recreation,Afternoon,Free,White,Yes,0.0
35.0,Female,Germany,Munich,3.07,5.34,4.18,12.58,63.51,38.19,6502.62,1.0,8.0,274.0,Recreation,Morning,Premium,White,Yes,0.0
46.0,Other,Australia,Melbourne,1.65,5.73,6.26,13.64,56.02,42.34,6955.81,1.0,7.0,368.0,Recreation,Afternoon,Premium,Black,Yes,0.0
40.0,Male,India,Bangalore,1.98,6.58,1.24,9.8,60.53,46.3,5017.94,3.0,1.0,259.0,Recreation,Morning,Basic,White,Yes,1.0
31.0,Male,Australia,Melbourne,0.94,4.91,0.49,6.34,64.33,40.79,3075.52,0.0,0.0,289.0,Recreation,Afternoon,Premium,Black,Yes,1.0
32.0,Male,India,Bangalore,5.87,1.49,3.51,10.86,60.74,41.57,5359.13,4.0,0.0,79.0,Fitness,Evening,Basic,White,No,1.0
-1.0,Female,India,Mumbai,0.0,2.57,2.54,5.11,39.98,51.19,2831.74,1.0,5.0,282.0,Recreation,Morning,Free,Black,Yes,0.0
42.0,Male,India,Delhi,5.26,14.54,5.86,25.784130215959188,68.87,35.78,12752.351696584876,4.0,8.0,51.0,Competition,Morning,Free,Black,Yes,1.0
38.0,Female,India,Mumbai,3.32,3.41,1.51,8.23,52.42,42.26,4281.49,4.0,6.0,158.0,Fitness,Morning,Basic,White,Yes,0.0
34.0,Male,India,Bangalore,2.54,2.36,3.09,7.99,55.74,37.91,3880.68,3.0,4.0,143.0,Recreation,Evening,Free,Black,Yes,0.0
40.0,Male,Germany,Hamburg,2.5,3.28,8.07,13.86,63.18,33.25,6651.04,1.0,1.0,405.0,Competition,Afternoon,Free,Black,Yes,1.0
60.0,Female,USA,Chicago,0.11,6.21,1.07,7.38,24.62,60.32,3837.99,4.0,0.0,422.0,Fitness,Evening,Basic,Black,Yes,0.0
34.0,Female,UK,Manchester,1.56,14.44,4.47,20.47,63.02,34.33,10134.46,1.0,1.0,369.0,Competition,Morning,Basic,White,No,1.0
31.0,Male,USA,Chicago,1.02,4.52,2.98,8.53,53.69,38.5,4396.28,2.0,0.0,368.0,Recreation,Afternoon,Free,White,Yes,1.0
46.0,Female,India,Bangalore,1.23,7.88,2.69,11.8,52.37,47.15,6025.22,2.0,2.0,62.0,Recreation,Evening,Premium,Black,No,1.0
37.0,Male,Germany,Munich,1.34,0.0,3.1,4.44,58.63,42.42,2239.58,2.0,5.0,132.0,Recreation,Morning,Premium,Black,Yes,0.0
47.0,Female,Australia,Melbourne,2.47,8.56,3.2,14.23,56.94,45.54,7279.05,4.0,7.0,423.0,Recreation,Morning,Basic,White,Yes,0.0
36.0,Other,Germany,Munich,2.77,7.87,6.81,17.46,64.93,33.54,8776.63,2.0,2.0,103.0,Fitness,Evening,Basic,Black,Yes,1.0
56.0,Other,India,Bangalore,0.99,2.8,5.48,9.28,42.21,53.15,4512.2,3.0,9.0,407.0,Fitness,Evening,Premium,Black,Yes,0.0
30.0,Other,Germany,Hamburg,1.92,11.53,5.37,18.82,66.48,38.07,9551.39,3.0,8.0,309.0,Competition,Evening,Free,White,Yes,1.0
35.0,Other,Germany,Munich,1.61,2.13,3.69,7.43,56.99,40.47,3767.58,4.0,9.0,222.0,Recreation,Morning,Premium,Black,Yes,1.0
40.0,Other,India,Delhi,2.43,9.02,5.96,17.41,52.61,40.03,8411.53,1.0,4.0,110.0,Competition,Evening,Premium,Black,Yes,1.0
63.0,Male,Germany,Berlin,1.72,7.05,0.11,8.88,17.53,63.87987516269854,4680.65,0.0,3.0,231.0,Fitness,Morning,Premium,Black,Yes,0.0
50.0,Other,UK,London,1.06,6.89,0.78,8.72,47.73,51.86,4389.05,1.0,1.0,200.0,Recreation,Evening,Premium,Black,Yes,0.0
56.0,Other,UK,Manchester,2.43,5.02,4.09,11.54,42.24,53.53,5990.18,1.0,1.0,138.0,Recreation,Morning,Basic,White,Yes,0.0
57.0,Other,Germany,Munich,3.19,2.15,2.56,7.9,28.72,53.07,4178.68,1.0,4.0,222.0,Fitness,Morning,Basic,Black,Yes,0.0
35.0,Other,Australia,Sydney,3.74,8.81,4.29,16.85,66.19,36.46,8390.46,1.0,0.0,236.0,Fitness,Afternoon,Free,Black,Yes,0.0
26.0,Female,India,Delhi,3.65,1.88,0.27,5.8,60.51,41.29,2907.05,0.0,7.0,309.0,Fitness,Evening,Free,Black,Yes,0.0
50.0,Male,UK,Birmingham,0.19,9.49,4.47,14.14,48.63,42.76,7019.16,2.0,8.0,338.0,Fitness,Evening,Free,Black,Yes,0.0
49.0,Other,Australia,Brisbane,0.0,11.31,3.34,14.65,41.96,43.9,7295.24,1.0,6.0,62.0,Fitness,Morning,Free,Black,Yes,1.0
34.0,Other,Germany,Hamburg,0.29,8.08,3.39,11.76,61.96,41.86,6118.61,3.0,5.0,186.0,Recreation,Morning,Premium,White,Yes,0.0
36.0,Other,Australia,Melbourne,2.44,1.8,3.5,7.74,60.15,39.11,4045.35,4.0,8.0,390.0,Fitness,Morning,Basic,Black,No,0.0
44.0,Male,USA,Los Angeles,0.91,6.99,2.01,9.91,49.5,47.75,4730.88,4.0,6.0,272.0,Recreation,Afternoon,Basic,White,Yes,0.0
